기준년월,지역코드,통합시군구코드,지원센터코드,시설유형명,시설단체분류코드,이용금액,이용건수,시설단체수
202108,부산,03000009,S03401,이용시설,기타이용시설,16776039.34,182,9
202108,부산,03000010,S03501,생활시설,정신요양시설,66000,1,1
202108,부산,03000010,S03501,생활시설,장애인시설,4480381.2,66,11
202108,부산,03000010,S03501,생활시설,아동시설,2328033,7,3
202108,부산,03000010,S03501,생활시설,노인시설,2729376.95,47,9
202108,부산,03000010,S03501,이용시설,기타이용시설,1334932.8,6,3
202108,부산,03000010,S03501,이용시설,지역아동센터,4979126.43,24,15
202108,부산,03000010,S03501,이용시설,재가복지센터,1948979.01,18,5
202108,부산,03000010,S03501,이용시설,복지관,4512600.38,53,5
202108,부산,03000010,S03501,이용시설,무료급식소,12013962.16,140,6
202108,부산,03000010,S03501,생활시설,한부모가족시설,3261395.99,31,1
202108,부산,03000011,S03601,이용시설,기타이용시설,1954862.9,5,1
202108,부산,03000011,S03601,이용시설,지역아동센터,1183436.42,25,5
202108,부산,03000011,S03601,이용시설,복지관,714351.19,9,1
202108,부산,03000011,S03601,이용시설,무료급식소,4829920.3,47,5
202108,부산,03000011,S03601,생활시설,부랑인시설,439629.52,10,1
202108,부산,03000011,S03601,기타시설,종교사회단체,102931,1,1
202108,부산,03000012,S03701,생활시설,장애인시설,271899.96,5,1
202108,부산,03000012,S03701,생활시설,청소년쉼터,13918870.92,17,1
202108,부산,03000012,S03701,이용시설,지역아동센터,882040.82,12,1
202108,부산,03000012,S03701,이용시설,기타이용시설,231000,1,1
202108,부산,03000012,S03701,기타시설,기타,3289433.47,47,2
202108,부산,03000012,S03701,생활시설,아동시설,868781.4,19,1
202108,부산,03000013,S03801,이용시설,무료급식소,3699500.46,37,3
202108,부산,03000013,S03801,이용시설,지역아동센터,1706099.99,26,9
202108,부산,03000013,S03801,이용시설,기타이용시설,442699.96,14,4
202108,부산,03000013,S03801,기타시설,기타법인단체,156600,3,1
202108,부산,03000013,S03801,기타시설,종교사회단체,69300,1,1
202108,부산,03000013,S03801,생활시설,부랑인시설,69300,1,1
202108,부산,03000013,S03801,생활시설,여성시설,138600,2,2
202108,부산,03000013,S03801,이용시설,복지관,217300.06,3,2
202108,부산,03000013,S03801,이용시설,재가복지센터,831399.89,10,2
202108,부산,03000014,S03901,이용시설,무료급식소,370530.15,2,1
202108,부산,03000014,S03901,이용시설,복지관,61910.01,1,1
202108,부산,03000014,S03901,이용시설,재가복지센터,2535809.68,32,2
202108,부산,03000014,S03901,이용시설,지역아동센터,185730.03,1,1
202108,부산,03000014,S03901,이용시설,기타이용시설,203199.84,1,1
202108,부산,03000014,S03901,생활시설,노인시설,1916599.83,26,1
202108,부산,03000100,S04101,생활시설,기타생활시설,182300.03,2,1
202108,부산,03000100,S04101,생활시설,장애인시설,1860899.58,23,1
202108,부산,03000100,S04101,이용시설,무료급식소,4178199.84,34,3
202108,부산,03000100,S04101,이용시설,복지관,832800,3,1
202108,부산,03000100,S04101,이용시설,지역아동센터,8648200.19,83,6
202108,부산,03000100,S04101,이용시설,기타이용시설,634799.79,5,2
202108,부산,03000100,S04101,기타시설,기타법인단체,13680849.48,7,2
202108,부산,03000100,S04101,생활시설,노인시설,198000,1,1
202108,부산,03000006,S40001,이용시설,무료급식소,28765311.17,26,1
202108,부산,03000006,S40001,이용시설,복지관,2324283.78,1,1
202108,부산,03000009,S40201,기타시설,기타,6394584.81,13,1
202108,부산,03000009,S40201,이용시설,무료급식소,6473334.45,16,2
202108,부산,03000002,S40301,이용시설,복지관,2890342.52,10,2
202108,부산,03000002,S40301,생활시설,노인시설,1445171.26,5,1
202108,부산,03000002,S40301,이용시설,재가복지센터,4788513.78,16,3
202108,부산,03000002,S40301,이용시설,지역아동센터,5780685.04,20,4
202108,부산,03000002,S40301,생활시설,여성시설,6885485.32,23,4
202108,부산,03000002,S40301,생활시설,장애인시설,1445171.26,5,1
202108,부산,03000002,S40301,이용시설,무료급식소,2890342.52,10,2
202108,부산,03000002,S40301,이용시설,기타이용시설,7225856.3,25,5
202108,부산,03000007,S48201,이용시설,무료급식소,200000,1,1
202108,부산,03000007,S48201,이용시설,기타이용시설,200000,1,1
202108,부산,03000007,S48201,이용시설,지역아동센터,25329222.54,285,5
202108,부산,03000007,S48201,이용시설,복지관,400000,2,2
202108,부산,03000007,S48201,생활시설,아동시설,200000,1,1
202108,부산,03000005,S50701,이용시설,지역아동센터,2551555.5,25,6
202108,부산,03000005,S50701,이용시설,무료급식소,40086951.05,44,1
202108,부산,03000015,S51601,이용시설,기타이용시설,8403.26,4,1
202108,부산,03000015,S51601,이용시설,무료급식소,143651295.03,46,5
202108,부산,03000015,S51601,이용시설,복지관,280000,2,1
202108,부산,03000014,S58201,이용시설,기타이용시설,1067208.63,5,1
202108,부산,03000014,S58201,이용시설,지역아동센터,1737001.28,9,1
202108,부산,03000015,S63301,이용시설,지역아동센터,2036400,26,10
202108,부산,03000015,S63301,이용시설,기타이용시설,1135320,12,4
202108,부산,03000015,S63301,이용시설,복지관,1733546.55,32,1
202108,부산,03000015,S63301,생활시설,정신요양시설,259080,3,1
202108,부산,03000015,S63301,생활시설,장애인시설,259080,3,1
202108,부산,03000100,S63901,이용시설,지역아동센터,16114008.32,31,4
202108,부산,03000003,S64001,기타시설,기타법인단체,333259.92,1,1
202108,부산,03000003,S64001,이용시설,기타이용시설,666519.84,2,2
202108,부산,03000013,S64701,이용시설,기타이용시설,894000,2,2
202108,부산,03000013,S64701,이용시설,지역아동센터,447000,1,1
202108,부산,03000012,S64801,이용시설,무료급식소,10641110.72,4,1
202109,부산,03000013,S02501,이용시설,무료급식소,4019000.36,1,1
202109,부산,03000001,S02601,이용시설,복지관,3420308.97,149,1
202109,부산,03000001,S02601,이용시설,재가복지센터,843918.8,56,1
202109,부산,03000001,S02601,이용시설,지역아동센터,4736894.73,29,5
202109,부산,03000001,S02601,이용시설,기타이용시설,6664167.35,93,6
202109,부산,03000001,S02601,기타시설,기타법인단체,263390,54,2
202109,부산,03000002,S02701,기타시설,종교사회단체,1253302.08,1,1
202109,부산,03000002,S02701,기타시설,기타,529499.52,1,1
202109,부산,03000002,S02701,생활시설,노인시설,398300.49,1,1
202109,부산,03000002,S02701,생활시설,여성시설,204199.92,1,1
202109,부산,03000002,S02701,이용시설,무료급식소,323500.52,1,1
202109,부산,03000002,S02701,기타시설,기타법인단체,290000,1,1
202109,부산,03000003,S02801,기타시설,기타법인단체,679800,4,2
202109,부산,03000003,S02801,이용시설,기타이용시설,64640.97,11,1
202109,부산,03000003,S02801,이용시설,지역아동센터,4620045.45,58,11
202109,부산,03000003,S02801,이용시설,재가복지센터,1336294.85,25,3
202109,부산,03000003,S02801,이용시설,복지관,64640.97,11,1
202109,부산,03000003,S02801,이용시설,무료급식소,140138.06,6,3
202109,부산,03000003,S02801,기타시설,기타,114535.66,1,1
202109,부산,03000005,S03001,이용시설,무료급식소,1328100.6,3,2
202109,부산,03000005,S03001,생활시설,장애인시설,569843.7,1,1
202109,부산,03000005,S03001,이용시설,복지관,118800,1,1
202109,부산,03000005,S03001,이용시설,재가복지센터,1231410.48,3,3
202109,부산,03000005,S03001,이용시설,지역아동센터,11188002.68,20,13
202109,부산,03000006,S03101,이용시설,기타이용시설,4330247.23,26,3
202109,부산,03000006,S03101,기타시설,기타법인단체,1546164.94,12,1
202109,부산,03000006,S03101,생활시설,노인시설,440800.11,25,1
202109,부산,03000006,S03101,이용시설,복지관,4548716.16,27,1
202109,부산,03000006,S03101,이용시설,재가복지센터,1326099.85,16,2
202109,부산,03000006,S03101,이용시설,지역아동센터,2857109.61,73,8
202109,부산,03000007,S03201,이용시설,재가복지센터,1174500.01,23,2
202109,부산,03000007,S03201,이용시설,기타이용시설,5091501.99,63,7
202109,부산,03000007,S03201,이용시설,지역아동센터,9618654.95,124,15
202109,부산,03000007,S03201,이용시설,복지관,2819919.96,23,3
202109,부산,03000007,S03201,생활시설,노인시설,485929.61,8,1
202109,부산,03000007,S03201,생활시설,아동시설,749629.31,10,2
202109,부산,03000007,S03201,생활시설,정신보건시설,186899.92,4,1
202109,부산,03000008,S03301,이용시설,지역아동센터,319892.1,2,1
202109,부산,03000008,S03301,기타시설,기타법인단체,1376993.68,6,2
202109,부산,03000008,S03301,이용시설,무료급식소,5566170.34,10,2
202109,부산,03000008,S03301,이용시설,복지관,540482.1,3,2
202109,부산,03000008,S03301,이용시설,재가복지센터,3203985.66,7,3
202109,부산,03000008,S03301,이용시설,기타이용시설,1929604.03,4,1
202109,부산,03000009,S03401,생활시설,장애인시설,6371452.64,55,5
202109,부산,03000009,S03401,기타시설,기타법인단체,269400.03,5,1
202109,부산,03000009,S03401,기타시설,기타,714937,9,1
202109,부산,03000009,S03401,생활시설,아동시설,5562220.03,43,4
202109,부산,03000009,S03401,이용시설,무료급식소,12763557.45,171,2
202109,부산,03000009,S03401,이용시설,복지관,8137115.25,97,7
202109,부산,03000009,S03401,이용시설,재가복지센터,99000,1,1
202109,부산,03000009,S03401,이용시설,지역아동센터,14350616.42,132,8
202109,부산,03000009,S03401,이용시설,기타이용시설,5449392.27,46,6
202109,부산,03000010,S03501,생활시설,아동시설,562572,6,3
202109,부산,03000010,S03501,생활시설,장애인시설,3084300.36,59,7
202109,부산,03000010,S03501,생활시설,한부모가족시설,955700.35,16,1
202109,부산,03000010,S03501,이용시설,지역아동센터,902720.14,10,5
202109,부산,03000010,S03501,이용시설,재가복지센터,1905099.84,30,4
202109,부산,03000010,S03501,이용시설,복지관,3362300.3,37,4
202109,부산,03000010,S03501,이용시설,무료급식소,8051133.79,107,6
202109,부산,03000010,S03501,생활시설,노인시설,2345149.3,49,6
202109,부산,03000010,S03501,이용시설,기타이용시설,1046050.06,11,3
202109,부산,03000011,S03601,이용시설,지역아동센터,2786090.43,54,5
202109,부산,03000011,S03601,이용시설,복지관,1060525.04,13,1
202109,부산,03000011,S03601,이용시설,무료급식소,2963686.78,29,5
202109,부산,03000011,S03601,생활시설,부랑인시설,202402.92,4,1
202109,부산,03000011,S03601,기타시설,종교사회단체,206067.78,4,1
202109,부산,03000012,S03701,생활시설,청소년쉼터,476652.98,4,1
202109,부산,03000012,S03701,이용시설,지역아동센터,844809.59,9,2
202109,부산,03000012,S03701,이용시설,기타이용시설,550145.09,9,1
202109,부산,03000012,S03701,기타시설,기타,3013343.19,40,2
202109,부산,03000012,S03701,생활시설,아동시설,930397.28,17,1
202109,부산,03000012,S03701,생활시설,기타생활시설,1079116.92,12,1
202109,부산,03000013,S03801,이용시설,기타이용시설,190799.91,7,2
202109,부산,03000013,S03801,이용시설,복지관,243300.12,5,2
202109,부산,03000013,S03801,이용시설,재가복지센터,720699.88,9,1
202109,부산,03000013,S03801,이용시설,지역아동센터,1183289.78,23,4
202109,부산,03000013,S03801,기타시설,기타법인단체,19700,2,1
202109,부산,03000013,S03801,생활시설,여성시설,76399.96,1,1
202109,부산,03000013,S03801,이용시설,무료급식소,4651200.32,45,3
202109,부산,03000014,S03901,이용시설,복지관,1570549.92,16,1
202109,부산,03000014,S03901,생활시설,노인시설,613949.92,12,1
202109,부산,03000014,S03901,이용시설,재가복지센터,752070.28,12,2
202109,부산,03000100,S04101,이용시설,복지관,173299.86,1,1
202109,부산,03000100,S04101,생활시설,노인시설,572900.18,7,1
202109,부산,03000100,S04101,생활시설,장애인시설,1158200.01,10,1
202109,부산,03000100,S04101,생활시설,기타생활시설,39999.96,1,1
202109,부산,03000100,S04101,이용시설,무료급식소,10586702.29,43,3
202109,부산,03000100,S04101,이용시설,지역아동센터,6981501.36,65,6
202109,부산,03000100,S04101,이용시설,기타이용시설,137700,1,1
202109,부산,03000100,S04101,기타시설,기타법인단체,5999555.19,7,2
202109,부산,03000006,S40001,이용시설,복지관,1449552.29,3,1
202109,부산,03000006,S40001,이용시설,무료급식소,5471891.88,29,1
202109,부산,03000009,S40201,이용시설,무료급식소,3659439.1,15,2
202109,부산,03000009,S40201,기타시설,기타,3665720.24,12,1
202109,부산,03000002,S40301,이용시설,복지관,1070.41,1,1
202109,부산,03000002,S40301,생활시설,여성시설,616400.32,2,1
202109,부산,03000002,S40301,이용시설,무료급식소,1070.41,1,1
202109,부산,03000002,S40301,기타시설,기타,1070.41,1,1
202109,부산,03000002,S40301,이용시설,재가복지센터,500955.38,3,2
202109,부산,03000002,S40301,이용시설,지역아동센터,185.13,1,1
202109,부산,03000002,S40301,이용시설,기타이용시설,2140.82,2,2
202109,부산,03000007,S48201,이용시설,지역아동센터,26887906.63,326,1
202109,부산,03000005,S50701,이용시설,지역아동센터,3746355.3,4,2
202109,부산,03000005,S50701,이용시설,무료급식소,34975669.61,21,1
202109,부산,03000015,S51601,이용시설,무료급식소,43938703.09,28,4
202109,부산,03000015,S51601,이용시설,복지관,60000,1,1
202109,부산,03000014,S58201,이용시설,기타이용시설,706300.28,7,1
202109,부산,03000014,S58201,이용시설,지역아동센터,2547781.27,8,3
202109,부산,03000015,S63301,이용시설,복지관,857599.95,19,1
202109,부산,03000100,S63901,이용시설,지역아동센터,10984963.97,36,4
202109,부산,03000013,S64701,이용시설,기타이용시설,2744605.84,8,2
202109,부산,03000013,S64701,이용시설,지역아동센터,1367657.76,4,1
202109,부산,03000012,S64801,이용시설,지역아동센터,734040.32,4,1
202109,부산,03000012,S64801,이용시설,무료급식소,4127998.1,2,1
202110,부산,03000013,S02501,이용시설,무료급식소,2021999.82,1,1
202110,부산,03000001,S02601,이용시설,복지관,2894037.17,124,1
202110,부산,03000001,S02601,이용시설,재가복지센터,743487.88,6,1
202110,부산,03000001,S02601,이용시설,지역아동센터,2236881.76,191,5
202110,부산,03000001,S02601,이용시설,기타이용시설,3567745.02,203,6
202110,부산,03000001,S02601,기타시설,기타법인단체,743487.88,6,1
202110,부산,03000002,S02701,기타시설,종교사회단체,383214.3,2,1
202110,부산,03000002,S02701,기타시설,기타,579500.8,2,2
202110,부산,03000002,S02701,생활시설,노인시설,618299.73,1,1
202110,부산,03000002,S02701,생활시설,여성시설,458107.4,2,1
202110,부산,03000002,S02701,이용시설,무료급식소,2536111.22,5,3
202110,부산,03000002,S02701,이용시설,재가복지센터,371721,1,1
202110,부산,03000002,S02701,이용시설,기타이용시설,627561.5,2,2
202110,부산,03000002,S02701,기타시설,기타법인단체,456900.6,1,1
202110,부산,03000003,S02801,이용시설,지역아동센터,2905701.32,30,11
202110,부산,03000003,S02801,기타시설,기타법인단체,595787.05,16,2
202110,부산,03000003,S02801,이용시설,무료급식소,282003.6,36,3
202110,부산,03000003,S02801,이용시설,재가복지센터,1234451.92,27,3
202110,부산,03000005,S03001,이용시설,무료급식소,4224998.8,4,2
202110,부산,03000005,S03001,생활시설,장애인시설,778500,1,1
202110,부산,03000005,S03001,이용시설,지역아동센터,11652648,30,14
202110,부산,03000005,S03001,이용시설,재가복지센터,1760000,1,1
202110,부산,03000005,S03001,이용시설,복지관,321200,2,1
202110,부산,03000006,S03101,이용시설,지역아동센터,4029154.06,90,8
202110,부산,03000006,S03101,기타시설,기타법인단체,1094529.04,14,1
202110,부산,03000006,S03101,이용시설,복지관,1173984.98,17,1
202110,부산,03000006,S03101,이용시설,재가복지센터,1811990.43,16,2
202110,부산,03000006,S03101,이용시설,기타이용시설,5937690.16,31,2
202110,부산,03000007,S03201,생활시설,정신보건시설,219900.05,4,1
202110,부산,03000007,S03201,생활시설,아동시설,610400.02,12,2
202110,부산,03000007,S03201,이용시설,지역아동센터,9280698.89,118,13
202110,부산,03000007,S03201,이용시설,기타이용시설,5109410.5,61,6
202110,부산,03000007,S03201,이용시설,재가복지센터,1749400.58,28,2
202110,부산,03000007,S03201,이용시설,복지관,2784049.31,26,3
202110,부산,03000007,S03201,생활시설,노인시설,454199.87,9,1
202110,부산,03000008,S03301,이용시설,복지관,2473231.6,8,3
202110,부산,03000008,S03301,이용시설,지역아동센터,4474091.37,10,4
202110,부산,03000008,S03301,이용시설,기타이용시설,1584617.1,7,2
202110,부산,03000008,S03301,기타시설,기타법인단체,5179199.75,10,2
202110,부산,03000008,S03301,이용시설,무료급식소,5711668.03,15,2
202110,부산,03000008,S03301,이용시설,재가복지센터,4653508.94,19,3
202110,부산,03000009,S03401,이용시설,복지관,11114954.42,118,8
202110,부산,03000009,S03401,기타시설,기타법인단체,594487.98,7,1
202110,부산,03000009,S03401,기타시설,기타,933408,9,1
202110,부산,03000009,S03401,생활시설,아동시설,9629297.68,62,4
202110,부산,03000009,S03401,생활시설,장애인시설,7779763.67,64,5
202110,부산,03000009,S03401,이용시설,무료급식소,11995507.93,151,2
202110,부산,03000009,S03401,이용시설,지역아동센터,15961212.53,151,10
202110,부산,03000009,S03401,이용시설,기타이용시설,5818497.34,51,5
202110,부산,03000010,S03501,생활시설,노인시설,2560899.38,43,5
202110,부산,03000010,S03501,생활시설,아동시설,309499.94,5,2
202110,부산,03000010,S03501,생활시설,장애인시설,4602099.73,75,9
202110,부산,03000010,S03501,생활시설,한부모가족시설,791900.17,13,1
202110,부산,03000010,S03501,이용시설,무료급식소,7537100.9,106,6
202110,부산,03000010,S03501,이용시설,기타이용시설,618399.96,15,2
202110,부산,03000010,S03501,이용시설,지역아동센터,660300.31,14,3
202110,부산,03000010,S03501,이용시설,재가복지센터,2530999.07,36,4
202110,부산,03000010,S03501,이용시설,복지관,5727400.2,27,6
202110,부산,03000011,S03601,생활시설,부랑인시설,58400.01,2,1
202110,부산,03000011,S03601,기타시설,종교사회단체,768299.08,6,1
202110,부산,03000011,S03601,이용시설,기타이용시설,912577.82,7,1
202110,부산,03000011,S03601,이용시설,지역아동센터,2373404.88,21,3
202110,부산,03000011,S03601,이용시설,복지관,1509192.35,22,1
202110,부산,03000011,S03601,이용시설,무료급식소,6930318.75,60,5
202110,부산,03000012,S03701,생활시설,아동시설,678267.2,9,1
202110,부산,03000012,S03701,생활시설,기타생활시설,642271.36,9,1
202110,부산,03000012,S03701,이용시설,재가복지센터,73620,1,1
202110,부산,03000012,S03701,이용시설,지역아동센터,741698.16,8,2
202110,부산,03000012,S03701,이용시설,기타이용시설,1393263.47,17,2
202110,부산,03000012,S03701,기타시설,기타,4372856.36,48,3
202110,부산,03000012,S03701,생활시설,청소년쉼터,628582.98,10,1
202110,부산,03000013,S03801,이용시설,복지관,505800.04,5,3
202110,부산,03000013,S03801,이용시설,기타이용시설,423299.98,13,3
202110,부산,03000013,S03801,기타시설,기타법인단체,49499.94,2,1
202110,부산,03000013,S03801,생활시설,여성시설,165400.02,3,1
202110,부산,03000013,S03801,이용시설,무료급식소,6442798.89,44,3
202110,부산,03000013,S03801,이용시설,지역아동센터,1679049.97,20,7
202110,부산,03000014,S03901,이용시설,지역아동센터,160000,1,1
202110,부산,03000014,S03901,이용시설,복지관,1643949.43,23,1
202110,부산,03000014,S03901,생활시설,노인시설,1774539.65,13,1
202110,부산,03000014,S03901,이용시설,재가복지센터,2284300.05,21,2
202110,부산,03000100,S04101,이용시설,복지관,198000,1,1
202110,부산,03000100,S04101,생활시설,장애인시설,1438799.85,10,1
202110,부산,03000100,S04101,생활시설,기타생활시설,299400,4,1
202110,부산,03000100,S04101,이용시설,무료급식소,6070499.15,28,2
202110,부산,03000100,S04101,이용시설,지역아동센터,6065299.53,63,6
202110,부산,03000100,S04101,이용시설,기타이용시설,2449898.97,15,3
202110,부산,03000100,S04101,기타시설,기타법인단체,1258799.88,3,1
202110,부산,03000100,S04101,생활시설,노인시설,198000,1,1
202110,부산,03000006,S40001,이용시설,복지관,6390621.55,18,1
202110,부산,03000006,S40001,이용시설,무료급식소,7216121.61,17,1
202110,부산,03000009,S40201,기타시설,기타,1954929.86,8,1
202110,부산,03000009,S40201,이용시설,무료급식소,3838000.58,15,2
202110,부산,03000002,S40301,이용시설,기타이용시설,346899.8,1,1
202110,부산,03000002,S40301,생활시설,노인시설,207302,1,1
202110,부산,03000002,S40301,생활시설,여성시설,710750.91,3,2
202110,부산,03000002,S40301,이용시설,무료급식소,414604,2,2
202110,부산,03000002,S40301,이용시설,재가복지센터,710174.85,2,1
202110,부산,03000002,S40301,이용시설,지역아동센터,310953,3,3
202110,부산,03000007,S48201,이용시설,지역아동센터,22234125.42,384,1
202110,부산,03000007,S48201,이용시설,무료급식소,57399.95,1,1
202110,부산,03000005,S50701,이용시설,무료급식소,19402002.29,23,1
202110,부산,03000015,S51601,이용시설,복지관,620856.99,1,1
202110,부산,03000015,S51601,기타시설,기타,620856.99,1,1
202110,부산,03000015,S51601,이용시설,무료급식소,18437495.25,24,6
202110,부산,03000014,S58201,이용시설,기타이용시설,440848.8,2,1
202110,부산,03000014,S58201,이용시설,지역아동센터,763685.07,9,2
202110,부산,03000015,S63301,이용시설,복지관,1239500.58,18,1
202110,부산,03000015,S63301,이용시설,지역아동센터,1237500,8,8
202110,부산,03000015,S63301,이용시설,기타이용시설,643500,4,4
202110,부산,03000015,S63301,생활시설,장애인시설,148500,1,1
202110,부산,03000015,S63301,생활시설,정신요양시설,148500,1,1
202110,부산,03000100,S63901,이용시설,지역아동센터,12925804.87,29,4
202110,부산,03000003,S64001,이용시설,기타이용시설,1765766.52,3,2
202110,부산,03000003,S64001,이용시설,무료급식소,882611.52,1,1
202110,부산,03000003,S64001,기타시설,기타법인단체,882611.52,1,1
202110,부산,03000013,S64701,이용시설,지역아동센터,170854.65,1,1
202110,부산,03000013,S64701,이용시설,기타이용시설,343707.6,2,2
202110,부산,03000012,S64801,이용시설,복지관,83700,4,1
202111,부산,03000013,S02501,기타시설,기타법인단체,6886360,3,3
202111,부산,03000013,S02501,이용시설,무료급식소,52987213,5,2
202111,부산,03000001,S02601,이용시설,재가복지센터,1046637,179,1
202111,부산,03000001,S02601,이용시설,지역아동센터,8127809.7,163,5
202111,부산,03000001,S02601,이용시설,기타이용시설,11640683.12,478,6
202111,부산,03000001,S02601,기타시설,기타법인단체,1749749,182,2
202111,부산,03000001,S02601,이용시설,복지관,6193331.67,245,1
202111,부산,03000002,S02701,생활시설,노인시설,2617151.79,10,2
202111,부산,03000002,S02701,생활시설,여성시설,793810.44,5,1
202111,부산,03000002,S02701,생활시설,장애인시설,244980,3,1
202111,부산,03000002,S02701,생활시설,정신요양시설,1110020,4,1
202111,부산,03000002,S02701,생활시설,한부모가족시설,1130349,7,3
202111,부산,03000002,S02701,이용시설,무료급식소,2875522.77,16,4
202111,부산,03000002,S02701,이용시설,복지관,1555116,5,2
202111,부산,03000002,S02701,이용시설,지역아동센터,352316,3,1
202111,부산,03000002,S02701,이용시설,기타이용시설,2298168,10,4
202111,부산,03000002,S02701,기타시설,기타,951102,1,1
202111,부산,03000002,S02701,기타시설,기타법인단체,375499.74,1,1
202111,부산,03000003,S02801,이용시설,무료급식소,2045594.66,40,5
202111,부산,03000003,S02801,이용시설,기타이용시설,1178607.5,2,2
202111,부산,03000003,S02801,이용시설,지역아동센터,7179811.17,37,11
202111,부산,03000003,S02801,이용시설,재가복지센터,2230773.27,29,3
202111,부산,03000003,S02801,기타시설,기타법인단체,1588387.01,12,2
202111,부산,03000003,S02801,기타시설,기타,180663.21,1,1
202111,부산,03000003,S02801,이용시설,복지관,589303.75,1,1
202111,부산,03000004,S02901,이용시설,지역아동센터,300000,5,5
202111,부산,03000004,S02901,생활시설,여성시설,60000,1,1
202111,부산,03000004,S02901,이용시설,무료급식소,60000,1,1
202111,부산,03000004,S02901,이용시설,복지관,210000,3,3
202111,부산,03000004,S02901,이용시설,기타이용시설,60000,1,1
202111,부산,03000005,S03001,이용시설,재가복지센터,1410994.26,3,3
202111,부산,03000005,S03001,이용시설,지역아동센터,17138918,33,16
202111,부산,03000005,S03001,생활시설,장애인시설,1266757.8,1,1
202111,부산,03000005,S03001,이용시설,무료급식소,2305466.1,4,2
202111,부산,03000006,S03101,이용시설,지역아동센터,2356135.11,69,7
202111,부산,03000006,S03101,이용시설,기타이용시설,5015739.55,23,2
202111,부산,03000006,S03101,기타시설,기타,1246846.87,5,1
202111,부산,03000006,S03101,기타시설,기타법인단체,1727639.73,7,1
202111,부산,03000006,S03101,이용시설,무료급식소,887750.21,4,1
202111,부산,03000006,S03101,이용시설,복지관,22170065.55,29,1
202111,부산,03000006,S03101,이용시설,재가복지센터,2006799.45,16,1
202111,부산,03000007,S03201,생활시설,아동시설,1794216.46,16,2
202111,부산,03000007,S03201,생활시설,정신보건시설,556568.9,7,1
202111,부산,03000007,S03201,이용시설,복지관,4070823.32,35,3
202111,부산,03000007,S03201,이용시설,지역아동센터,17514779.62,146,14
202111,부산,03000007,S03201,이용시설,재가복지센터,2737029.47,35,2
202111,부산,03000007,S03201,이용시설,기타이용시설,9385925.42,78,6
202111,부산,03000007,S03201,생활시설,노인시설,877915.8,12,1
202111,부산,03000008,S03301,이용시설,기타이용시설,6323902.26,6,2
202111,부산,03000008,S03301,이용시설,복지관,2586735.24,6,3
202111,부산,03000008,S03301,이용시설,재가복지센터,4058722.28,10,3
202111,부산,03000008,S03301,이용시설,지역아동센터,1821351.97,5,3
202111,부산,03000008,S03301,이용시설,무료급식소,3612566.98,8,2
202111,부산,03000008,S03301,기타시설,기타법인단체,6944397.97,9,3
202111,부산,03000009,S03401,이용시설,복지관,22487994.57,155,9
202111,부산,03000009,S03401,기타시설,기타법인단체,1661003.64,8,1
202111,부산,03000009,S03401,기타시설,기타,1191707.6,8,1
202111,부산,03000009,S03401,생활시설,아동시설,10290956.08,50,4
202111,부산,03000009,S03401,생활시설,장애인시설,9410071.99,73,5
202111,부산,03000009,S03401,이용시설,무료급식소,18766012.15,199,2
202111,부산,03000009,S03401,이용시설,지역아동센터,17884785.39,123,10
202111,부산,03000009,S03401,이용시설,기타이용시설,7774052.69,43,6
202111,부산,03000010,S03501,이용시설,재가복지센터,5874199.25,33,4
202111,부산,03000010,S03501,생활시설,노인시설,13944692.52,67,8
202111,부산,03000010,S03501,생활시설,아동시설,667331.91,10,3
202111,부산,03000010,S03501,생활시설,장애인시설,9770960.62,61,9
202111,부산,03000010,S03501,생활시설,정신요양시설,1050000,1,1
202111,부산,03000010,S03501,이용시설,복지관,2827600.63,36,3
202111,부산,03000010,S03501,이용시설,무료급식소,14159530.62,184,6
202111,부산,03000010,S03501,생활시설,한부모가족시설,3015360.32,23,1
202111,부산,03000010,S03501,이용시설,기타이용시설,6857359.83,12,6
202111,부산,03000010,S03501,이용시설,지역아동센터,2385788.2,37,13
202111,부산,03000011,S03601,기타시설,종교사회단체,951297.1,6,1
202111,부산,03000011,S03601,이용시설,무료급식소,6985954.94,51,6
202111,부산,03000011,S03601,이용시설,기타이용시설,3028193.08,17,2
202111,부산,03000011,S03601,이용시설,지역아동센터,10779940.78,60,5
202111,부산,03000011,S03601,이용시설,복지관,2508203.73,14,1
202111,부산,03000011,S03601,생활시설,부랑인시설,4982010.08,12,1
202111,부산,03000012,S03701,생활시설,아동시설,929762.12,10,1
202111,부산,03000012,S03701,생활시설,청소년쉼터,524829.63,5,1
202111,부산,03000012,S03701,생활시설,기타생활시설,577006.32,8,1
202111,부산,03000012,S03701,이용시설,지역아동센터,2533776.29,23,2
202111,부산,03000012,S03701,이용시설,기타이용시설,3518457.53,23,4
202111,부산,03000012,S03701,기타시설,기타,5498508.6,63,3
202111,부산,03000013,S03801,이용시설,무료급식소,6296433.24,51,3
202111,부산,03000013,S03801,이용시설,재가복지센터,376716,3,2
202111,부산,03000013,S03801,이용시설,기타이용시설,1742079.94,34,5
202111,부산,03000013,S03801,이용시설,지역아동센터,4560376.1,49,11
202111,부산,03000013,S03801,기타시설,기타법인단체,184715.95,2,1
202111,부산,03000013,S03801,기타시설,종교사회단체,251316,2,1
202111,부산,03000013,S03801,생활시설,부랑인시설,251316,2,1
202111,부산,03000013,S03801,생활시설,여성시설,567932.06,5,2
